"Filename",14_08082202.mzData,25_22.mzData,15_2210.mzData,16_11665.mzData,23_16.mzData,24_D8o822B4.mzData,22_13.mzData,32_09082201.mzData,39_07082204.mzData,11_Grupo_control_1.mzData,20_Grupo_control_1.mzData,33_51480.mzData,46_15.mzData,26_Grupo_control_1.mzData,36_Grupo_control_1.mzData,44_Grupo_control_1.mzData,38_21.mzData,41_20.mzData,48_51468.mzData,47_51467.mzData,50_Grupo_control_1.mzData,30_08082205.mzData
run_date,,,,,,,,,,,,,,,,,,,,,,
1069/165.0006mz/5.82min,975.0,,1465.0,,2143.0,1863.0,2164.0,1751.0,,1087.0,,1937.0,1586.0,,1590.0,,1783.0,1170.0,2158.988037109375,1260.0,1770.0,1631.0
1116/165.0032mz/5.84min,281.0,1671.0,,2370.0,,,2164.0,,2122.0,1086.997314453125,1811.9886474609375,,318.0,1694.0,634.0,1877.9857177734375,,,,,,1631.0
1086/165.0100mz/5.82min,,,,,,,,1750.9769287109375,,,,,,,,,,,,,,
6368/165.0109mz/22.56min,,,,,,,,,,1286.982421875,,,,,,,,,,,,
1087/165.0155mz/5.82min,,,,,2262.98583984375,,,,,,,,,,1589.9951171875,,,,,,,
1117/165.0156mz/5.84min,,1670.9837646484375,,,,,,,,,,,,,,,,,,,,
6411/165.0192mz/22.57min,,,,,,,,,,,1347.9576416015625,,,,,,,,,,1262.9722900390625,
6403/165.0171mz/22.57min,,,,,,,,,,,,,,1225.9686279296875,,,,,,,,
16749/165.0183mz/48.31min,,,,,,,,,585.0,,,,,,,,,,,,,
10136/165.0183mz/31.16min,,,3379.94482421875,3712.958251953125,,,,,,,,,,,,,,,,,,
1074/165.0188mz/5.81min,,,,,,,,,,,,1936.9752197265625,,,,,,,,,,
6369/165.0195mz/22.56min,,,,,,,,,,,,,,,1285.972900390625,,,,,,,
5732/165.0202mz/21.27min,,,,,,,,,,,,,,,2388.995361328125,,,,,,,
6026/165.0202mz/21.89min,,,,,,,,,,,,,,,,,,1505.9869384765625,,,,
16955/165.0247mz/48.88min,,,1727.98583984375,,,,,,,,,,,,,,,,,,,
5947/165.0328mz/21.67min,,,,,,,,,,,,409.99676513671875,,,,,,,,,,
16833/165.0343mz/48.59min,,,,,,,,,,,,,,673.0,,,,,,,,
1062/165.0352mz/5.74min,,,,,,,,,,,,,,,,,,,487.0,,,
6004/165.0369mz/21.87min,,,,,,,804.0,,,,,,,,,,,,,,,
6327/165.0386mz/22.55min,,,,,,,,,691.9920043945312,,,,,,,,,,,,,
9342/165.0388mz/29.41min,,,,,,,,,,,,,,,378.0,,,,,,,
6008/165.0397mz/21.88min,,,,,,,,,,,,,,,,661.9940795898438,,,,,,
17020/165.0495mz/48.89min,,987.0,1728.0,,594.0,1127.0,1214.0,1260.0,1587.9925537109375,1307.0,1253.0,719.0,1178.0,1215.0,1387.0,1415.0,695.0,3272.0,2575.0,1333.0,1599.0,1041.0
16758/165.0494mz/48.37min,,,,417.0,451.0,,668.0,726.0,498.0,484.0,554.0,493.0,,512.0,595.0,558.0,608.0,565.0,,,640.0,
16787/165.0498mz/48.48min,,,,,471.0,412.0,757.0,744.0,501.0,707.0,679.0,530.0,541.0,,700.0,832.0,588.0,618.0,754.0,,897.0,
16792/165.0499mz/48.48min,,,,,471.0,,757.0,744.0,501.0,707.0,679.0,530.0,541.0,,700.0,832.0,588.0,618.0,754.0,,897.0,
8357/165.0500mz/27.00min,,,,,,,,,,,,,,,,,,435.0,,,,968.0
11470/165.0500mz/34.02min,,,,,,,,,,,,,,,,,,,,,,6060.94287109375
18942/165.0500mz/53.93min,,,638.0,,685.0,623.0,900.0,926.0,,891.0,848.0,,885.0,772.0,908.0,922.0,791.0,893.0,1050.0,2819.0,1097.0,898.0
6237/165.0501mz/22.33min,,,,,,,1465.0,,,,,,,,,,,,,,,1430.9854736328125
16778/165.0502mz/48.47min,,,,,471.0,412.0,757.0,721.0,501.0,707.0,632.0,530.0,,,700.0,832.0,588.0,618.0,754.0,,897.0,773.0
14316/165.0510mz/41.07min,,,,,,,,,,,,,409.0,,,521.0,,,,,532.0,649.0
11881/165.0539mz/35.00min,,,,506.9959411621094,,,,,,,,,,,,,,,,,,705.0
5350/165.0579mz/20.31min,,,,,,,,,,,,,,,,,,428.0,,,,
7090/165.0591mz/24.41min,,,,,,,,,,,,,,,,,,,,,,1077.0
5997/165.0509mz/21.87min,,,,,,,804.0,621.0,,664.0,549.0,502.0,,483.0,,662.0,,1274.0,,,845.0,2213.0
11788/165.0612mz/34.80min,,,,,,,,,,,,,,,,,,,,,,756.0
6022/165.0646mz/21.89min,,,,,,,,,,664.0,293.49725341796875,,,,412.0,,,,,,,
13532/165.0653mz/38.37min,,,,,,,,,,,,,,,,,,,,667.0,,
11457/165.0682mz/33.97min,,,,,,,,,,,,,,,,388.0,,,,,,
8958/165.0706mz/28.46min,,,,,,,,,,372.0,342.0,,,351.0,382.0,,,,,,448.0,
8572/165.0710mz/27.49min,,,,,,,,,,386.0,,,,,,,,,,,,
13889/165.0719mz/39.56min,,,,,,,,,,,,,,,,,,,,,,1449.0
1060/165.0727mz/5.73min,,,423.0,,,,,,,,,,,,,,,,,,,
5992/165.0773mz/21.86min,,,,,,,,,,,,,,,,,,,,370.0,,
1064/165.0782mz/5.74min,,,,456.99853515625,,,,,,,,,,,,,,,,,,
18233/165.0809mz/51.78min,,,,,,,,,,3686.96923828125,,,,,,,,,,,,
11371/165.0828mz/33.76min,,,,,,,,,,,,659.9957275390625,,,,,,,,,,
8965/165.0891mz/28.49min,,,,,,,,,,,,,,,,,,,,,,6080.9716796875
11031/165.0900mz/32.78min,,,,,,,,,,,,,327.0,,,,,,,,,
12377/165.0995mz/35.34min,182.0,122.0,265.0,350.0,,273.0,383.0,364.0,372.0,372.0,382.0,202.0,593.0,303.0,,,,286.0,204.0,311.0,,679.0
5412/165.0997mz/20.45min,65.0,,92.0,73.0,,,63.0,63.0,73.0,271.0,349.99713134765625,,,250.0,289.0,316.0,76.0,102.0,,,,
13333/165.0998mz/37.54min,204.0,,142.0,326.0,116.0,114.0,212.0,250.0,177.0,244.0,290.0,231.0,366.0,231.0,297.0,319.0,138.0,385.0,,222.0,338.0,
16804/165.0997mz/48.56min,,,,,452.0,,778.0,722.0,,,,473.0,,,746.0,,,,,3809.98046875,,
1059/165.1000mz/5.72min,372.0,332.0,340.0,390.0,,268.0,345.0,310.0,370.0,254.0,374.99853515625,,265.0,217.0,241.0,,,161.0,260.0,242.0,338.0,186.0
13284/165.1000mz/37.39min,142.0,,,164.0,,,207.0,215.0,150.0,225.0,226.0,409.0,295.0,,265.0,249.0,114.0,374.0,233.0,255.0,284.0,474.0
15384/165.1000mz/44.77min,188.0,,,,,,,439.0,,358.0,362.0,353.0,,329.0,,,390.0,551.0,353.0,,,
15983/165.1000mz/45.92min,,,255.0,,,212.0,,569.0,,,,370.0,,,,,505.0,,388.0,,,
16056/165.1000mz/46.22min,,242.0,234.0,332.0,,,,503.0,,362.0,,,,,,,495.0,,369.0,,,
16825/165.1000mz/48.57min,,,,,452.0,,778.0,,,,,,,,746.0,,575.0,,,,,
12203/165.1002mz/35.23min,247.0,287.0,234.0,254.0,326.0,308.0,498.0,450.0,463.0,527.0,492.0,398.0,585.0,370.0,617.0,518.0,808.987548828125,521.0,292.0,406.0,,
15028/165.1153mz/43.08min,,,,,,,,,,,,,,,,,337.0,,,,,
4777/165.1500mz/18.62min,,,,,,,,,,469.0,512.0,,,446.9986572265625,490.0,4.132649628445506E-4,,,,6722.0,3.107509983237833E-4,
14358/165.5686mz/41.53min,,,,,,,439.0,310.0,,321.0,442.0,,,912.0,,424.0,479.0,,,,570.4807739257812,
1096/166.0000mz/5.82min,167.0,230.0,255.0,359.0,404.0,325.9976501464844,367.0,306.0,327.0,175.0,,297.0,262.0,265.0,268.0,295.0,239.0,194.0,343.0,231.0,300.0,281.0
1109/166.0000mz/5.83min,66.0,230.0,207.0,359.0,404.0,326.0,366.9975891113281,306.0,327.0,175.0,316.0,,210.0,265.0,268.0,295.0,239.0,194.0,246.0,190.0,,281.0
5741/166.0000mz/21.28min,116.0,57.0,86.0,97.0,90.0,,76.0,,70.0,388.0,207.0,611.9928588867188,76.0,122.0,398.0,242.0,,3665.0,95.0,122.0,404.0,142.0
10159/166.0001mz/31.16min,,54.0,433.9961853027344,,,263.0,,935.0,151.0,442.0,454.0,,,388.0,442.0,374.0,,174.0,,66.0,498.0,
1114/166.0003mz/5.83min,66.0,230.0,188.0,359.0,,,367.0,278.0,326.9978332519531,,316.0,,182.0,265.0,268.0,295.0,230.0,194.0,169.0,159.0,,281.0
8761/166.0006mz/28.08min,,,,1677.9970703125,62.0,70.0,,97.0,73.0,252.0,,150.0,,134.0,177.0,214.0,73.0,177.0,,,204.0,
1094/166.0004mz/5.82min,167.0,230.0,255.0,359.0,403.99676513671875,326.0,367.0,306.0,327.0,175.0,,297.0,262.0,265.0,268.0,295.0,239.0,194.0,343.0,231.0,300.0,281.0
1110/166.0005mz/5.82min,167.0,230.0,,358.9939270019531,404.0,326.0,367.0,306.0,327.0,175.0,316.0,,231.0,265.0,268.0,295.0,239.0,194.0,324.0,231.0,300.0,281.0
10169/166.0102mz/31.17min,,,,,,,,,,441.995361328125,,,,,,,,,,,,
5877/166.0104mz/21.50min,,,,,,,,,,,,,,,,,,109167.9609375,,,,
4452/166.0151mz/17.99min,,,,,,,,,,,,,,,,,,4870.86474609375,,,,
10158/166.0165mz/31.16min,,,,,,,,,,,453.9954833984375,,,,,,,,,,497.99615478515625,
6387/166.0194mz/22.57min,,,,,,,,,,1339.98193359375,,,,,,1228.9927978515625,,,,,1179.9923095703125,
4730/166.0223mz/18.51min,,,,,,,,953.9856567382812,,,,,,,,,,,,,,
5267/166.0231mz/20.10min,,,,,,,,,,,,,,,,,,454.0,,,,
10167/166.0239mz/31.17min,,,,,,,,,,,,,,,,517.9964599609375,,,,,,
6386/166.0244mz/22.56min,,,,,,,,,,,,,,1363.98583984375,,,,,,,,
6305/166.0314mz/22.54min,,,,,,,,2987.9697265625,,,,,,,,,,,,,,
10126/166.0337mz/31.15min,,,,,,,1738.9588623046875,,,,,,,,,,,,,,,
9589/166.0350mz/29.99min,,,,,,,,,,,,,,,,,,1748.99853515625,,,,
6089/166.0368mz/22.05min,,,1273.99365234375,,,,,,,,,,,,,,,,,,,
8865/166.0375mz/28.39min,,,,,,,,,,,,,,,,,,2265.98828125,,,,
6316/166.0394mz/22.54min,,,,4333.93994140625,,,,,,,,,,,,,,,,,,
6412/166.0480mz/22.57min,,,,2358.0,,,7402.97509765625,1010.0,,,1319.986083984375,884.0,,1165.0,1216.0,1229.0,,,,,1122.0,
11012/166.0407mz/32.69min,,,,,,,,,,,,,,,,,,,,,,870.0
5948/166.0465mz/21.67min,,,,,,,6324.9013671875,,,,,,,,,477.0,,,,,,
14797/166.0453mz/42.67min,,,,,,,,,,,,337.0,,,,,,,,,,
10748/166.0458mz/32.18min,,,,,,,,,,,,,,,,,,478.0,,,,
10753/166.0464mz/32.21min,,,,,,,,,,,,,,,,,,,,,,566.0
15859/166.0497mz/45.70min,,,,,2068.0,,,685.0,,1475.0,1463.0,,,1637.0,1634.0,1830.9539794921875,,,,,1891.0,382.0
5942/166.0492mz/21.66min,,,,,,,6325.0,,,,480.0,,,,,477.0,,,,,493.0,
6422/166.0493mz/22.59min,,,,588.0,,,,,,751.0,,1000.9937744140625,,,,891.0,,,,,,
4681/166.0500mz/18.43min,,,,,,,,,,451.0,,,,,,,,,,7220.0,427.0,
12698/166.0547mz/35.74min,,,,,,,,,,,,,,,,,,,,,,528.0
7484/166.0553mz/25.28min,,,,,,,,,,,,,,,,,,,,,,1755.9759521484375
5882/166.0510mz/21.50min,,,,,,,,,,13561.0,14113.0,1634.975830078125,,12616.0,9320.0,,,,,,4965.0,
10703/166.0539mz/32.12min,,,,,,,,,,,,666.0,,,,,,,,,,498.0
5939/166.0516mz/21.64min,,,,,,,812.0,,,,480.0,,,,,477.0,,523.0,,,497.0,
16207/166.0523mz/46.38min,,,,,,,,,,398.0,,10965.0,,,,846.9962158203125,,443.0,,,,
10220/166.0612mz/31.26min,,,,,,,,,,,,351.0,,,,,,,,,,
4750/166.0619mz/18.62min,,,,,,,,,,11907.7314453125,7654.841796875,,,7031.8466796875,9382.58203125,2030.1964111328125,,,,179256.390625,2346.260498046875,
4995/166.0624mz/19.23min,,,,,,,,,,,,,,,,,,,,,,1012.99951171875
7244/166.0643mz/24.93min,,,,,,,,,,,,,,,,,,,,,,1142.9921875
7053/166.0706mz/24.25min,,,,,,,,,,,,,,,,,,,,,,393.0
12218/166.0745mz/35.22min,,,,,,,,,,,,,,,,595.9935913085938,,,,,,
15656/166.0745mz/44.96min,,,,,,,,,,,,,,,,,747.992431640625,,,,,
4747/166.0758mz/18.58min,,,,,,,,,,,,,,,,,,,,,,1307.977783203125
13576/166.0789mz/38.55min,,,,464.9981994628906,,,,,,,,,,,,,,,,,,
12311/166.0857mz/35.24min,,,,,,,,,,,,,,,,,,,,,,1321.98681640625
12291/166.0875mz/35.23min,,,,,,,,,,,,,,455.9952697753906,,,,,,,,
15404/166.0979mz/44.86min,,,,166.0,,,426.0,194.0,126.0,265.0,311.0,350.0,338.0,255.0,500.0,791.0,230.0,1489.0,212.0,,700.0,1206.0
12139/166.0997mz/35.23min,274.0,342.0,242.0,289.0,478.0,,666.0,660.0,566.0,769.0,642.0,521.0,988.0,415.0,782.988037109375,596.0,1286.0,626.0,358.0,510.0,615.0,1322.0
11268/166.0998mz/33.42min,,,113.0,102.0,,100.0,103.0,,385.99664306640625,161.0,158.0,167.0,135.0,122.0,146.0,162.0,,,172.0,119.0,180.0,298.0
11419/166.1000mz/33.86min,,76.0,,1621.983154296875,,,,103.0,,230.0,265.0,188.0,102.0,241.0,265.0,295.0,,,513.0,156.0,279.0,294.0
12107/166.1000mz/35.22min,274.0,342.0,242.0,278.0,478.0,385.99945068359375,666.0,660.0,566.0,,642.0,521.0,988.0,,783.0,596.0,1286.0,626.0,358.0,510.0,615.0,1322.0
12154/166.1000mz/35.23min,274.0,342.0,242.0,289.0,478.0,,666.0,660.0,566.0,769.0,642.0,521.0,988.0,415.0,783.0,596.0,1286.0,626.0,357.9969482421875,510.0,615.0,1322.0
12347/166.1000mz/35.26min,130.0,182.0,,322.0,,,372.0,108.0,359.0,409.0,234.0,249.0,,,252.0,,366.0,364.0,174.0,198.0,198.0,
12762/166.1000mz/35.93min,113.0,,,135.0,76.0,74.0,135.0,102.0,71.0,,158.0,290.0,153.0,159.0,186.0,298.0,,3145.95361328125,175.0,234.0,279.0,375.0
14171/166.1000mz/40.36min,148.0,,124.0,150.0,,119.0,,106.0,,,210.0,140.0,100.0,,207.0,188.0,478.99835205078125,,153.0,105.0,228.0,
14274/166.1000mz/40.84min,129.0,98.0,212.0,137.0,70.0,86.0,228.0,174.0,151.0,222.0,194.0,170.0,639.0,175.0,225.0,242.0,167.0,258.0,377.99725341796875,223.0,249.0,482.0
8914/166.1002mz/28.44min,119.0,,98.0,161.0,,,164.0,137.0,266.0,286.0,,370.0,529.9923706054688,242.0,319.0,367.0,89.0,,247.0,463.0,417.0,1002.0
12213/166.1008mz/35.23min,274.0,342.0,242.0,289.0,482.9940490722656,390.0,665.990966796875,660.0,566.0,769.0,642.0,521.0,988.0,415.0,783.0,596.0,1286.0,626.0,358.0,510.0,615.0,1322.0
12182/166.1156mz/35.22min,,,,,,,,,,,,,,,,,1285.945068359375,,,,,
12315/166.1178mz/35.24min,,,,,,,,,645.9874267578125,,,,,,,,,,,,,
11180/166.1252mz/33.21min,,,,,,,,,,,,1142.9837646484375,,,,,,,,,,
12238/166.1500mz/35.23min,,,,,483.0,465.9991149902344,587.0,613.0,646.0,752.0,,,,456.0,,,1170.0,,,,,
9187/166.4122mz/29.04min,,,,,,,,,,351.0,356.0,,,,380.0,,,,,,,
7571/167.0000mz/25.48min,68.0,62.0,68.0,98.0,86.0,,82.0,82.0,65.0,87.0,,1246.9830322265625,,97.0,108.0,119.0,62.0,332.0,62.0,,124.0,242.0
7910/167.0000mz/26.22min,68.0,68.0,79.0,119.0,,50.0,129.0,58.0,78.0,,79.0,180.0,,,,,42.0,153.0,84.0,70.0,113.0,394.0
15788/167.0001mz/45.68min,894.9950561523438,3707.895263671875,766.0,2308.0,,10135.0,,87658.0,32049.0,213687.0,,5294.0,5850.0,203252.0,227870.0,227401.0,,4377.0,3426.0,3471.0,232906.0,19148.0
9286/167.0003mz/29.30min,,66.0,74.0,98.0,63.0,55.0,78.0,,,1956.0,,,,2085.979736328125,2802.0,4636.0,,702.0,,,3073.0,22092.0
9627/167.0125mz/30.15min,,,,,,,,,,,,,,381.9975891113281,,,,,,,,
5739/167.0126mz/21.27min,,,,,,,,,,,,1259.972412109375,,,,,,,,,,
11529/167.0157mz/34.26min,,,,,,,,,,,,,,,715.9878540039062,,,,,,,
5462/167.0179mz/20.58min,,,,,,,,,,358.99761962890625,,,,,,,,,,,,
17831/167.0181mz/51.35min,,,,,,,,,,,,,,,,,444.0,,,,,
9634/167.0182mz/30.16min,,,,,,,,,,454.99566650390625,,,,,,,,,,,,
5779/167.0183mz/21.37min,,,,,,,,,,,,,,,,,,536.0,,,,
8998/167.0194mz/28.76min,,,,,,,,,,,,,,961.990478515625,,,,,,,,
9225/167.0202mz/29.18min,,,,,,,,,,,,,,,,1336.98779296875,,,,,,
16513/167.0208mz/47.65min,,,,,,,,,,,,,,,,,,,,,,439.0
10011/167.0237mz/30.86min,,,,,,,,,,,,,,,,,,923.9871826171875,,,,
11535/167.0239mz/34.26min,,,,,,,,,,,,,,,,,,,,,898.9835815429688,
9715/167.0249mz/30.19min,,,,,,,,,,,,,,,,,,,,,,5473.859375
12429/167.0260mz/35.40min,,,,,,,,,,,,,,,,,,,,,,5309.94677734375
9223/167.0273mz/29.17min,,,,,,,,,,,,,,,680.9937133789062,,,,,,,
6648/167.0278mz/23.16min,,,,,,,,,,,,,,,,,,661.997314453125,,,,
11552/167.0279mz/34.27min,,,,,,,,,,,,,,,,979.9773559570312,,,,,,
12421/167.0308mz/35.38min,,,,,,,,,,,,,,,,,,,,,739.9990844726562,
8666/167.0308mz/27.75min,,,,,,,,,,,,,,,587.9996948242188,,,,,,,
5379/167.0327mz/20.44min,,,,,,,,,,,,,,,,,,,,419.99267578125,,
8704/167.0339mz/27.94min,,,,,,,,,,,,,,,,362.0,,,,,,
7439/167.0342mz/25.25min,,,,1061.99267578125,,,,,,,,,,,,,,,,,,
15051/167.0390mz/43.35min,,,,,,,1353.988525390625,,,,,,,,,,1053.993896484375,,,,,
4413/167.0384mz/17.92min,,,,,,,,,,,,,,501.9942626953125,,,,,,,,
9632/167.0476mz/30.16min,,,,,,,,,,,497.0,,,,,757.0,,,,,731.9927368164062,3939.0
4411/167.0452mz/17.92min,,,,,,,,,,,,,,,617.0,600.9907836914062,,,,,,
6937/167.0489mz/24.11min,,,,7246.0,,,17383.0,1149.0,,2210.0,1994.0,,,1882.0,1693.9208984375,1653.0,,,,,1490.0,
5612/167.0414mz/21.07min,,,,,,,,,,,,,,,,,,,,472.9956970214844,,
6101/167.0425mz/22.06min,,,,5088.90087890625,,,21241.830078125,942.2985229492188,,4774.96875,4791.9384765625,,,4335.9677734375,4923.93212890625,4451.96337890625,,,,,4630.96484375,
8973/167.0430mz/28.58min,,,,,,,,,,,,,,,,,,,,,,705.0
15589/167.0494mz/44.96min,,,,,1307.0,,6903.0,467.0,,1059.0,1101.0,,,935.0,1281.0,1296.98828125,6217.0,,,,1295.0,
9143/167.0449mz/28.91min,,,,,,,,,,,,,,,,,,,,,,3402.978515625
9239/167.0483mz/29.18min,,,,,,,,,,,530.0,,,486.9969787597656,,,,,,,1005.0,
10054/167.0454mz/31.01min,,,,,,,,,,,,,,,,,,,,,,2929.968505859375
11882/167.0472mz/35.07min,,,,,,,,,,,,,,,,,,,,,,732.0
16983/167.0498mz/48.89min,,731.9955444335938,1629.0,,,908.0,904.0,,1160.0,871.0,980.0,408.0,816.0,906.0,1007.0,1011.0,,3266.0,2245.0,777.0,1178.0,668.0
4395/167.0502mz/17.92min,,,,,,,,,,,,,,,616.9935913085938,601.0,,,,,,
16378/167.0502mz/46.85min,,,,,,,826.0,,,,,,,,,,608.0,,,,,549.0
15679/167.0501mz/44.96min,,,,,1307.0,,6903.0,467.0,,1059.0,1100.9954833984375,,,935.0,,,6217.0,,,,1295.0,
11784/167.0519mz/34.78min,,,,,,,,,,,,,,,,,,,,,,616.0
10796/167.0521mz/32.39min,,,,,,,,,,,,,,,,,,,,,,848.0
8126/167.0522mz/26.51min,,,,,,,,,,,,,,,,,,,,,,1660.9598388671875
4412/167.0514mz/17.92min,,,,,,,,,,547.9942016601562,,,,,617.0,601.0,,,,,,
9247/167.0517mz/29.18min,,,,,,,,,,573.9959106445312,530.0,,,,,,,,,,1005.0,
11338/167.0559mz/33.68min,,,,,,,,,,,,,,,,,,,,,,676.0
16080/167.0648mz/46.37min,,,,,,,,,,,,1447.984130859375,,,,,,,,,,
17317/167.0664mz/49.44min,,,,,,,,,,,,,,,,,,,,1550.9815673828125,,
6323/167.0667mz/22.54min,,,,,,,,,1363.9691162109375,,,,,,,,,,,,,
17024/167.0668mz/48.90min,,,,,,,,,,,,,,,,,,,,,1177.9873046875,
4685/167.0670mz/18.43min,,,,,,,,,,,,,,,,,,,,838.9996337890625,,
9256/167.0740mz/29.19min,,,,,,,,,,,529.9970703125,,,,,,,,,,,
16707/167.0785mz/47.76min,,,,,,,,450.0,,,,,,,,,,,,,,
7089/167.0829mz/24.41min,,,,,,,,,,,,,,,,,,,,417.9993591308594,,
13287/167.0998mz/37.40min,71.0,,81.0,111.0,,86.0,116.0,110.0,78.0,138.0,158.0,566.9952392578125,132.0,143.0,185.0,194.0,65.0,257.0,137.0,153.0,199.0,
12093/167.0999mz/35.12min,140.0,92.0,106.0,154.0,97.0,126.0,201.0,220.0,138.0,268.0,241.0,760.9990234375,361.0,166.0,337.0,322.0,188.0,210.0,164.0,270.0,327.0,492.0
4779/167.1000mz/18.62min,66.0,50.0,,,,,55.0,74.0,74.0,1403.9697265625,1402.0,57.0,57.0,1306.0,1433.0,1590.0,,,73.0,,1574.0,97.0
14491/167.1000mz/41.94min,130.0,,217.0,150.0,138.0,,848.9991455078125,169.0,102.0,257.0,289.0,222.0,175.0,244.0,334.0,345.0,,222.0,132.0,,335.0,599.0
16622/167.1000mz/47.75min,170.0,313.0,268.0,250.0,477.99835205078125,,1431.0,450.0,,,396.0,,318.0,,463.0,479.0,857.0,,,,527.0,599.0
18066/167.1000mz/51.63min,,,,,,,770.0,588.0,,1142.0,1132.0,,439.0,956.0,1188.0,1113.0,468.0,484.0,,8666.0,1442.0,482.0
14624/167.1191mz/41.95min,,,,,,,688.9943237304688,,,,,,,,3.043021390425338E-9,6.707870259248239E-9,5.314820228363715E-8,,,,,
15138/167.1500mz/43.48min,,,,,,,1476.995361328125,,,,428.0,,,,,476.0,1569.0,,,,,
16654/167.1500mz/47.75min,,,,,,,1633.9947509765625,413.0,,,,,,,,,,,,,489.0,
14631/167.1530mz/41.95min,,,,,,,928.0,,,,,,,,,,1322.9832763671875,,,,,
14116/167.1649mz/40.36min,,,,,,,,,,,,,,,,,763.99365234375,,,,,
14531/167.2000mz/41.95min,,116.0,210.0,135.0,,162.0,,,,254.0,300.0,172.0,,207.0,342.0,348.0,,178.0,,142.0,358.99884033203125,
5435/168.0001mz/20.56min,,,,,,,4246.0,68.0,,1158.0,140.0,74.0,,2079.0,2665.0,3252.0,40456.19140625,383.0,70.0,,348.0,167.0
5455/168.0002mz/20.57min,60.0,,,,50.0,,4246.0,,335.0,2260.0,2609.0,74.0,,2079.0,2665.0,3251.974609375,,324.0,70.0,,3038.0,102.0
11531/168.0002mz/34.26min,156.0,58.0,102.0,100.0,,49.0,73.0,79.0,,6118.0,5218.0,,,4727.0,5085.962890625,7182.0,,130.0,68.0,,7137.0,254.0
15776/168.0003mz/45.68min,161.0,401.0,140.0,287.0,,1073.0,,8186.0,3034.0,20367.0,,594.0,626.0,,21646.0,21540.0,,538.0,390.0,416.99468994140625,21713.0,2012.0
5453/168.0003mz/20.57min,,,,,50.0,,4246.0,68.0,335.0,2260.0,2609.0,74.0,,2079.0,2664.980224609375,3252.0,40458.0,383.0,70.0,,3038.0,167.0
5449/168.0010mz/20.57min,60.0,,,,50.0,,4245.95703125,68.0,335.0,2260.0,2609.0,74.0,,2079.0,2665.0,3252.0,,383.0,70.0,,3037.968994140625,102.0
11539/168.0024mz/34.27min,156.0,57.0,102.0,100.0,,49.0,,79.0,46.0,7056.86474609375,2581.6240234375,,,4726.94140625,5086.0,7238.7919921875,57.0,138.0,,,7136.92138671875,254.0
6811/168.0006mz/23.89min,62.0,50.0,161.0,,103.0,71.0,284.0,246.0,110.0,,,491.9949035644531,,,175.0,,84.0,127.0,,,247.0,111.0
5456/168.0006mz/20.57min,60.0,,,,50.0,,4246.0,,335.0,2260.0,2609.0,74.0,,2078.98046875,2665.0,3252.0,,324.0,70.0,,3038.0,102.0
5561/168.0005mz/20.88min,47.0,,62.0,50.0,79.0,66.0,82.0,,,92.0,89.0,2088.98046875,58.0,94.0,86.0,106.0,359.0,126.0,52.0,46.0,,46.0
12444/168.0007mz/35.54min,86.0,,,73.0,63.0,47.0,,89.0,49.0,1594.0,1335.0,97.0,,1306.0,758.0,1777.9720458984375,78.0,,,,1670.0,250.0
15795/168.0106mz/45.67min,,,,,,,,,,,,,,,,,,543.9898071289062,,,,
12455/168.0119mz/35.55min,,,,,,,,,,,,,,,,,,,,,1669.971923828125,
9643/168.0123mz/30.17min,,,,,,,,,,,,,,,,,,,,,352.9966125488281,
6791/168.0126mz/23.83min,,,,2233.970458984375,,,,,,,,,,,,,,,,,,
7511/168.0136mz/25.33min,,,,,,,,,,,,2693.928955078125,,,,,,,,,,
6091/168.0136mz/22.06min,,,,,,,,,,,,,,,571.9934692382812,,,,,,,
5463/168.0159mz/20.59min,,,,,,,,,,,2608.974853515625,,,,,,,,,,,
8124/168.0178mz/26.50min,,,,,,,,,,,,,,,,,,394.0,,,,
13093/168.0219mz/36.88min,,,,,,,,,,,,,,,,,355.9947204589844,,,,,
8760/168.0220mz/28.08min,,,,,,,,,,,,,,,,,,425.0,,,,
6009/168.0222mz/21.88min,,,,466.0,,,,,,,,,,,,,,,,,,
6121/168.0224mz/22.06min,,,,,,,,,,,,,,,,529.9954833984375,,,,,,
5457/168.0224mz/20.58min,,,,,,,,,,2259.98095703125,,,,,,,,,,,,
13099/168.0238mz/36.88min,,,,,,,337.99713134765625,,,,,,,,,,,,,,,
12449/168.0243mz/35.54min,,,,,,,,,,1593.98095703125,1497.98876953125,,,,,,,,,,,
12451/168.0249mz/35.54min,,,,,,,,,,,,,,1305.984130859375,,,,,,,,
7191/168.0249mz/24.60min,,,,,,,,,,,,,,,354.0,,,,,,,
9693/168.0282mz/30.18min,,,,,,,,,,,,,,,,,,,,,,2368.941162109375
6939/168.0303mz/24.10min,,,,1039.9891357421875,,,,,,,,,,,,,,,,,,
6099/168.0304mz/22.06min,,,,,,,,,,,,,,502.99267578125,,,,,,,,
7458/168.0310mz/25.26min,,,,1206.984619140625,,,,,,,,,,,,,,,,,,
6083/168.0319mz/22.05min,,,,614.9937133789062,,,,,,,,,,,,,,,,,,
4566/168.0359mz/18.15min,,,,,,,,,,,,,,,,,,,,,839.9906616210938,
6227/168.0371mz/22.26min,,,,647.0,,,,,,,,,,,,,,,,,,
4553/168.0482mz/18.15min,,,,,,,,,,1275.0,,,,714.0,794.9931030273438,1008.0,,,,,840.0,
5426/168.0458mz/20.54min,,,,,,,3442.0,,,,,,,,,,,498.0,,,,
